"UserId","Attribute Type","Attribute Level","Attribute Verified","id_department","id_gender","id_att_group","id_att_sub_group","id_att_name","SkillLevel"
680,skill,2,1,7,2,8,80,110,heavy supervision
680,skill,4,1,7,2,8,181,255,light supervision
680,skill,1,1,7,2,2,44,63,heavy supervision
680,skill,2,1,7,2,2,45,64,heavy supervision
680,skill,0,0,7,2,2,170,233,wants to learn
680,skill,0,0,7,2,2,155,216,wants to learn
15,skill,0,0,7,2,9,37,175,wants to learn
15,skill,0,0,7,2,9,25,35,wants to learn
15,skill,0,0,7,2,9,82,112,wants to learn
15,skill,4,0,7,2,8,181,255,light supervision
15,skill,1,0,7,2,8,140,199,heavy supervision
15,skill,3,0,7,2,8,80,110,light supervision
262,skill,4,1,11,2,4,177,244,light supervision
492,skill,3,1,8,1,3,188,262,light supervision
492,skill,3,1,8,1,3,74,102,light supervision
492,skill,2,1,8,1,3,174,239,heavy supervision
492,skill,3,1,8,1,5,38,53,light supervision
492,skill,3,1,8,1,5,93,133,light supervision
492,skill,2,1,8,1,5,113,161,heavy supervision
492,skill,3,1,8,1,5,175,240,light supervision
492,skill,3,1,8,1,5,190,265,light supervision
492,skill,3,1,8,1,5,124,183,light supervision
492,skill,3,1,8,1,5,168,231,light supervision
492,skill,3,1,8,1,3,188,262,light supervision
492,skill,3,1,8,1,3,74,102,light supervision
492,skill,2,1,8,1,3,174,239,heavy supervision
492,skill,3,1,8,1,5,38,53,light supervision
492,skill,3,1,8,1,5,93,133,light supervision
492,skill,2,1,8,1,5,113,161,heavy supervision
492,skill,3,1,8,1,5,175,240,light supervision
492,skill,3,1,8,1,5,190,265,light supervision
492,skill,3,1,8,1,5,124,183,light supervision
492,skill,3,1,8,1,5,168,231,light supervision
496,skill,2,1,2,2,3,101,146,heavy supervision
496,skill,2,1,2,2,3,126,185,heavy supervision
496,skill,2,1,2,2,3,127,186,heavy supervision
496,skill,2,1,2,2,3,143,203,heavy supervision
496,skill,2,1,2,2,3,188,262,heavy supervision
496,skill,3,1,2,2,3,174,239,light supervision
496,skill,2,1,2,2,6,37,52,heavy supervision
496,skill,2,1,2,2,3,125,184,heavy supervision
496,skill,2,1,2,2,3,101,146,heavy supervision
496,skill,2,1,2,2,3,126,185,heavy supervision
496,skill,2,1,2,2,3,127,186,heavy supervision
496,skill,2,1,2,2,3,143,203,heavy supervision
496,skill,2,1,2,2,3,188,262,heavy supervision
496,skill,3,1,2,2,3,174,239,light supervision
496,skill,2,1,2,2,6,37,52,heavy supervision
496,skill,2,1,2,2,3,125,184,heavy supervision
289,skill,3,1,12,1,8,181,255,light supervision
289,skill,0,0,12,1,12,7,7,wants to learn
289,skill,0,0,12,1,12,43,62,wants to learn
289,skill,1,1,12,1,12,23,32,heavy supervision
289,skill,2,1,12,1,12,71,98,heavy supervision
289,skill,1,1,12,1,12,110,158,heavy supervision
289,skill,2,1,12,1,1,66,93,heavy supervision
289,skill,2,1,12,1,1,67,94,heavy supervision
289,skill,2,1,12,1,1,71,98,heavy supervision
289,skill,1,1,12,1,1,141,200,heavy supervision
289,skill,2,1,12,1,1,150,211,heavy supervision
289,skill,2,1,12,1,1,78,106,heavy supervision
289,skill,0,0,12,1,12,86,121,wants to learn
289,skill,0,0,12,1,12,99,142,wants to learn
394,skill,3,0,7,2,2,64,90,light supervision
394,skill,3,0,7,2,11,158,219,light supervision
394,skill,2,0,7,2,11,195,274,heavy supervision
394,skill,3,0,7,2,11,100,144,light supervision
394,skill,0,0,7,2,4,12,13,wants to learn
394,skill,2,0,7,2,2,45,64,heavy supervision
394,skill,3,0,7,2,2,50,73,light supervision
394,skill,3,0,7,2,2,155,216,light supervision
670,skill,4,0,11,2,2,156,217,light supervision
670,skill,3,0,11,2,2,64,90,light supervision
670,skill,2,0,11,2,2,45,64,heavy supervision
213,skill,3,1,3,1,2,44,63,light supervision
213,skill,3,1,3,1,2,50,73,light supervision
213,skill,3,1,3,1,2,64,90,light supervision
213,skill,2,1,3,1,2,136,196,heavy supervision
213,skill,3,1,3,1,2,156,217,light supervision
213,skill,3,1,3,1,2,170,233,light supervision
213,skill,2,1,3,1,2,45,64,heavy supervision
213,skill,0,0,3,1,4,30,43,wants to learn
213,skill,2,1,3,1,4,65,91,heavy supervision
213,skill,0,0,3,1,4,58,82,wants to learn
213,skill,0,0,3,1,4,149,210,wants to learn
213,skill,0,0,3,1,9,152,213,wants to learn
558,skill,4,0,1,2,8,80,110,light supervision
558,skill,2,0,1,2,5,120,176,heavy supervision
558,skill,2,0,1,2,2,155,216,heavy supervision
558,skill,4,0,1,2,2,156,217,light supervision
272,skill,1,1,5,2,7,111,294,heavy supervision
272,skill,0,0,5,2,7,111,107,wants to learn
272,skill,0,0,5,2,7,111,236,wants to learn
272,skill,1,1,5,2,7,111,291,heavy supervision
272,skill,1,1,5,2,7,111,281,heavy supervision
272,skill,2,1,5,2,4,91,128,heavy supervision
272,skill,2,1,5,2,4,61,87,heavy supervision
272,skill,2,1,5,2,4,61,86,heavy supervision
272,skill,2,1,5,2,4,61,85,heavy supervision
272,skill,2,1,5,2,12,178,251,heavy supervision
272,skill,1,1,5,2,8,77,105,heavy supervision
272,skill,1,1,5,2,8,90,125,heavy supervision
272,skill,4,1,5,2,3,188,262,light supervision
272,skill,3,1,5,2,3,174,239,light supervision
272,skill,4,1,5,2,3,159,220,light supervision
272,skill,4,1,5,2,3,145,205,light supervision
272,skill,4,1,5,2,3,126,185,light supervision
272,skill,4,1,5,2,3,127,186,light supervision
272,skill,4,1,5,2,3,143,203,light supervision
272,skill,4,1,5,2,3,125,184,light supervision
272,skill,4,1,5,2,3,101,146,light supervision
272,skill,4,1,5,2,3,74,102,light supervision
272,skill,3,1,5,2,3,28,40,light supervision
272,skill,4,1,5,2,2,170,233,light supervision
272,skill,4,1,5,2,5,26,36,light supervision
272,skill,4,1,5,2,5,38,53,light supervision
272,skill,4,1,5,2,5,40,57,light supervision
272,skill,4,1,5,2,5,59,83,light supervision
272,skill,3,1,5,2,5,60,84,light supervision
272,skill,4,1,5,2,5,93,133,light supervision
272,skill,4,1,5,2,5,109,157,light supervision
272,skill,4,1,5,2,5,113,161,light supervision
272,skill,4,1,5,2,5,124,183,light supervision
272,skill,4,1,5,2,5,120,176,light supervision
272,skill,3,1,5,2,5,138,197,light supervision
272,skill,4,1,5,2,5,151,212,light supervision
272,skill,4,1,5,2,5,168,231,light supervision
272,skill,4,1,5,2,5,175,240,light supervision
272,skill,3,1,5,2,5,186,260,light supervision
272,skill,4,1,5,2,5,190,265,light supervision
272,skill,4,1,5,2,5,194,272,light supervision
272,skill,3,1,5,2,5,202,282,light supervision
272,skill,0,0,5,2,5,167,230,wants to learn
272,skill,4,1,5,2,2,44,63,light supervision
272,skill,3,1,5,2,2,45,64,light supervision
272,skill,3,1,5,2,2,50,73,light supervision
272,skill,3,1,5,2,2,64,90,light supervision
272,skill,3,1,5,2,2,136,196,light supervision
272,skill,2,1,5,2,2,155,216,heavy supervision
272,skill,4,1,5,2,2,156,217,light supervision
158,skill,3,0,5,2,2,44,63,light supervision
158,skill,3,0,5,2,2,45,64,light supervision
158,skill,3,0,5,2,2,50,73,light supervision
158,skill,3,0,5,2,2,64,90,light supervision
158,skill,3,0,5,2,2,136,196,light supervision
158,skill,3,0,5,2,2,156,217,light supervision
158,skill,3,0,5,2,2,170,233,light supervision
158,skill,3,0,5,2,3,28,40,light supervision
158,skill,2,0,5,2,4,27,33,heavy supervision
158,skill,2,0,5,2,4,27,38,heavy supervision
158,skill,2,0,5,2,4,27,41,heavy supervision
158,skill,2,0,5,2,4,27,137,heavy supervision
158,skill,2,0,5,2,4,32,143,heavy supervision
158,skill,2,0,5,2,4,32,167,heavy supervision
158,skill,2,0,5,2,4,32,108,heavy supervision
158,skill,3,0,5,2,4,32,257,light supervision
158,skill,1,0,5,2,4,34,45,heavy supervision
158,skill,2,0,5,2,4,56,81,heavy supervision
158,skill,2,0,5,2,4,58,82,heavy supervision
158,skill,3,0,5,2,4,61,85,light supervision
158,skill,3,0,5,2,4,61,86,light supervision
158,skill,3,0,5,2,4,61,87,light supervision
158,skill,1,0,5,2,4,65,91,heavy supervision
158,skill,1,0,5,2,4,91,128,heavy supervision
158,skill,1,0,5,2,4,149,210,heavy supervision
158,skill,3,0,5,2,4,177,244,light supervision
158,skill,3,0,5,2,4,177,248,light supervision
158,skill,2,0,5,2,4,203,283,heavy supervision
158,skill,1,0,5,2,11,20,28,heavy supervision
158,skill,3,0,5,2,11,100,144,light supervision
158,skill,3,0,5,2,11,102,147,light supervision
158,skill,3,0,5,2,11,157,218,light supervision
158,skill,1,0,5,2,11,158,219,heavy supervision
158,skill,3,0,5,2,11,195,274,light supervision
252,skill,3,0,8,2,2,156,217,light supervision
252,skill,0,0,8,2,2,50,73,wants to learn
762,skill,2,1,4,1,2,44,63,heavy supervision
762,skill,2,1,4,1,3,114,162,heavy supervision
762,skill,2,1,4,1,3,145,205,heavy supervision
762,skill,3,1,4,1,4,27,137,light supervision
762,skill,0,0,4,1,1,71,98,wants to learn
762,skill,1,1,4,1,6,17,20,heavy supervision
762,skill,2,1,4,1,6,17,21,heavy supervision
762,skill,3,1,4,1,6,24,34,light supervision
762,skill,2,1,4,1,6,37,52,heavy supervision
762,skill,2,1,4,1,6,49,72,heavy supervision
762,skill,0,0,4,1,6,88,123,wants to learn
762,skill,1,1,4,1,6,95,136,heavy supervision
762,skill,0,0,4,1,6,96,138,wants to learn
762,skill,0,0,4,1,6,98,141,wants to learn
762,skill,3,1,4,1,6,108,156,light supervision
762,skill,2,1,4,1,6,119,174,heavy supervision
762,skill,0,0,4,1,6,128,187,wants to learn
762,skill,1,1,4,1,6,134,194,heavy supervision
762,skill,2,1,4,1,6,144,204,heavy supervision
762,skill,3,1,4,1,6,147,208,light supervision
762,skill,4,1,4,1,6,161,223,light supervision
762,skill,2,1,4,1,6,163,225,heavy supervision
762,skill,4,1,4,1,6,172,237,light supervision
762,skill,3,1,4,1,6,182,256,light supervision
762,skill,2,1,4,1,6,187,261,heavy supervision
762,skill,3,1,4,1,6,197,276,light supervision
762,skill,3,1,4,1,6,198,277,light supervision
762,skill,1,1,4,1,6,204,284,heavy supervision
762,skill,1,1,4,1,7,111,55,heavy supervision
762,skill,0,0,4,1,7,111,139,wants to learn
762,skill,3,1,4,1,7,111,173,light supervision
762,skill,2,1,4,1,7,183,30,heavy supervision
762,skill,2,1,4,1,7,183,50,heavy supervision
762,skill,0,0,4,1,7,183,116,wants to learn
762,skill,2,1,4,1,7,183,247,heavy supervision
762,skill,0,0,4,1,7,183,295,wants to learn
762,skill,0,0,4,1,7,193,209,wants to learn
762,skill,1,1,4,1,7,193,292,heavy supervision
762,skill,1,1,4,1,7,193,234,heavy supervision
762,skill,0,0,4,1,12,71,98,wants to learn
762,skill,0,0,4,1,12,88,123,wants to learn
708,skill,3,1,4,1,2,44,63,light supervision
708,skill,4,1,4,1,2,45,64,light supervision
708,skill,4,1,4,1,2,50,73,light supervision
708,skill,3,1,4,1,2,64,90,light supervision
708,skill,3,1,4,1,2,136,196,light supervision
708,skill,3,1,4,1,2,156,217,light supervision
708,skill,3,1,4,1,2,170,233,light supervision
708,skill,3,1,4,1,3,145,205,light supervision
708,skill,2,1,4,1,3,126,185,heavy supervision
708,skill,3,1,4,1,4,29,42,light supervision
708,skill,2,1,4,1,4,32,167,heavy supervision
708,skill,2,1,4,1,4,32,182,heavy supervision
708,skill,2,1,4,1,4,32,296,heavy supervision
708,skill,3,1,4,1,4,34,45,light supervision
708,skill,3,1,4,1,4,30,43,light supervision
708,skill,2,1,4,1,4,203,283,heavy supervision
708,skill,4,1,4,1,6,134,194,light supervision
708,skill,3,1,4,1,8,90,125,light supervision
708,skill,1,1,4,1,12,46,65,heavy supervision
708,skill,2,1,4,1,12,35,48,heavy supervision
708,skill,1,1,4,1,12,47,67,heavy supervision
100,skill,2,1,7,1,9,57,168,heavy supervision
100,skill,3,1,7,1,9,57,154,light supervision
100,skill,1,1,7,1,9,57,134,heavy supervision
100,skill,0,0,7,1,9,57,241,wants to learn
100,skill,0,0,7,1,9,82,112,wants to learn
100,skill,0,0,7,1,9,207,152,wants to learn
100,skill,0,0,7,1,9,207,153,wants to learn
100,skill,0,0,7,1,9,207,169,wants to learn
100,skill,3,1,7,1,12,178,251,light supervision
100,skill,3,1,7,1,8,80,110,light supervision
100,skill,4,1,7,1,8,140,199,light supervision
100,skill,2,1,7,1,8,181,255,heavy supervision
100,skill,0,0,7,1,11,102,147,wants to learn
100,skill,0,0,7,1,7,193,101,wants to learn
100,skill,0,0,7,1,6,163,225,wants to learn
100,skill,0,0,7,1,6,134,194,wants to learn
100,skill,0,0,7,1,6,49,72,wants to learn
100,skill,1,1,7,1,11,100,144,heavy supervision
100,skill,1,1,7,1,11,195,274,heavy supervision
109,skill,3,1,9,2,2,156,217,light supervision
109,skill,3,1,9,2,2,64,90,light supervision
109,skill,3,1,9,2,2,50,73,light supervision
109,skill,2,1,9,2,2,44,63,heavy supervision
109,skill,2,1,9,2,2,45,64,heavy supervision
816,skill,4,1,8,2,8,140,199,light supervision
439,skill,3,1,8,1,6,96,138,light supervision
439,skill,2,1,8,1,6,142,201,heavy supervision
439,skill,3,1,8,1,6,172,237,light supervision
439,skill,3,1,8,1,6,182,256,light supervision
439,skill,3,1,8,1,8,80,110,light supervision
439,skill,3,1,8,1,8,90,125,light supervision
439,skill,2,1,8,1,12,1,1,heavy supervision
689,skill,2,0,6,1,8,80,110,heavy supervision
689,skill,1,0,6,1,5,26,36,heavy supervision
689,skill,1,0,6,1,5,38,53,heavy supervision
689,skill,1,0,6,1,5,40,57,heavy supervision
689,skill,1,0,6,1,5,59,83,heavy supervision
689,skill,2,0,6,1,5,93,133,heavy supervision
689,skill,2,0,6,1,5,109,157,heavy supervision
689,skill,2,0,6,1,5,113,161,heavy supervision
689,skill,1,0,6,1,5,120,176,heavy supervision
689,skill,1,0,6,1,5,124,183,heavy supervision
689,skill,2,0,6,1,5,151,212,heavy supervision
689,skill,2,0,6,1,5,167,230,heavy supervision
689,skill,1,0,6,1,5,168,231,heavy supervision
689,skill,2,0,6,1,5,175,240,heavy supervision
689,skill,2,0,6,1,5,186,260,heavy supervision
689,skill,1,0,6,1,5,190,265,heavy supervision
689,skill,2,0,6,1,5,194,272,heavy supervision
689,skill,4,0,6,1,8,165,227,light supervision
689,skill,1,0,6,1,8,199,278,heavy supervision
259,skill,3,0,6,2,5,120,176,light supervision
259,skill,2,0,6,2,5,40,57,heavy supervision
259,skill,4,0,6,2,8,181,255,light supervision
259,skill,2,0,6,2,8,80,110,heavy supervision
259,skill,4,0,6,2,9,57,241,light supervision
259,skill,1,0,6,2,6,96,138,heavy supervision
259,skill,4,0,6,2,5,202,282,light supervision
259,skill,4,0,6,2,5,194,272,light supervision
259,skill,4,0,6,2,5,190,265,light supervision
259,skill,2,0,6,2,5,186,260,heavy supervision
259,skill,4,0,6,2,5,175,240,light supervision
259,skill,4,0,6,2,5,168,231,light supervision
259,skill,4,0,6,2,5,167,230,light supervision
259,skill,4,0,6,2,5,151,212,light supervision
259,skill,3,0,6,2,5,138,197,light supervision
259,skill,4,0,6,2,5,124,183,light supervision
259,skill,4,0,6,2,5,113,161,light supervision
259,skill,4,0,6,2,5,109,157,light supervision
259,skill,4,0,6,2,5,93,133,light supervision
259,skill,4,0,6,2,5,60,84,light supervision
259,skill,4,0,6,2,5,59,83,light supervision
259,skill,4,0,6,2,5,38,53,light supervision
259,skill,4,0,6,2,5,26,36,light supervision
259,skill,2,0,6,2,2,170,233,heavy supervision
259,skill,3,0,6,2,2,156,217,light supervision
259,skill,0,0,6,2,2,155,216,wants to learn
259,skill,3,0,6,2,2,136,196,light supervision
259,skill,3,0,6,2,2,64,90,light supervision
259,skill,2,0,6,2,2,50,73,heavy supervision
259,skill,2,0,6,2,2,45,64,heavy supervision
259,skill,2,0,6,2,2,44,63,heavy supervision
259,skill,2,0,6,2,3,188,262,heavy supervision
259,skill,3,0,6,2,3,174,239,light supervision
259,skill,3,0,6,2,3,159,220,light supervision
259,skill,2,0,6,2,3,145,205,heavy supervision
259,skill,3,0,6,2,3,143,203,light supervision
259,skill,3,0,6,2,3,126,185,light supervision
259,skill,3,0,6,2,3,127,186,light supervision
259,skill,3,0,6,2,3,101,146,light supervision
259,skill,2,0,6,2,3,28,40,heavy supervision
724,skill,3,1,10,2,9,207,153,light supervision
809,skill,3,1,9,1,8,80,110,light supervision
809,skill,3,1,9,1,8,94,135,light supervision
809,skill,4,1,9,1,9,207,153,light supervision
809,skill,3,1,9,1,9,207,152,light supervision
809,skill,3,1,9,1,9,207,47,light supervision
809,skill,3,0,9,1,9,148,254,light supervision
809,skill,3,0,9,1,2,64,90,light supervision
809,skill,3,0,9,1,9,25,35,light supervision
809,skill,3,0,9,1,9,37,145,light supervision
809,skill,3,0,9,1,9,37,245,light supervision
809,skill,2,0,9,1,9,82,112,heavy supervision
809,skill,4,0,9,1,9,152,213,light supervision
809,skill,4,0,9,1,9,160,222,light supervision
809,skill,3,0,9,1,9,207,127,light supervision
809,skill,3,0,9,1,9,207,169,light supervision
479,skill,0,0,7,2,6,119,174,wants to learn
479,skill,0,0,7,2,6,17,21,wants to learn
479,skill,2,1,7,2,6,172,237,heavy supervision
479,skill,2,1,7,2,6,187,261,heavy supervision
479,skill,2,1,7,2,6,198,277,heavy supervision
479,skill,2,1,7,2,6,161,223,heavy supervision
479,skill,2,1,7,2,6,147,208,heavy supervision
479,skill,2,1,7,2,6,142,201,heavy supervision
479,skill,2,1,7,2,6,128,187,heavy supervision
479,skill,0,0,7,2,12,23,32,wants to learn
479,skill,0,0,7,2,12,43,62,wants to learn
479,skill,0,0,7,2,12,46,65,wants to learn
479,skill,0,0,7,2,12,153,214,wants to learn
479,skill,0,0,7,2,2,44,63,wants to learn
479,skill,0,0,7,2,2,136,196,wants to learn
479,skill,0,0,7,2,2,156,217,wants to learn
479,skill,2,1,7,2,6,18,25,heavy supervision
479,skill,2,1,7,2,6,49,72,heavy supervision
479,skill,2,1,7,2,6,37,52,heavy supervision
479,skill,2,1,7,2,6,24,34,heavy supervision
479,skill,2,1,7,2,6,96,138,heavy supervision
479,skill,0,0,7,2,6,98,141,wants to learn
479,skill,0,0,7,2,6,108,156,wants to learn
479,skill,2,1,7,2,6,129,190,heavy supervision
479,skill,0,0,7,2,6,144,204,wants to learn
479,skill,0,0,7,2,6,163,225,wants to learn
479,skill,2,1,7,2,6,197,276,heavy supervision
479,skill,0,0,7,2,6,204,284,wants to learn
479,skill,2,1,7,2,6,95,136,heavy supervision
605,skill,2,1,2,1,11,195,274,heavy supervision
605,skill,2,1,2,1,11,100,144,heavy supervision
605,skill,2,1,2,1,7,193,280,heavy supervision
605,skill,3,1,2,1,11,20,28,light supervision
605,skill,2,1,2,1,11,157,218,heavy supervision
605,skill,2,1,2,1,11,158,219,heavy supervision
605,skill,4,1,2,1,8,181,255,light supervision
605,skill,0,0,2,1,8,140,199,wants to learn
605,skill,3,1,2,1,1,71,98,light supervision
605,skill,2,1,2,1,4,177,244,heavy supervision
605,skill,0,0,2,1,11,102,147,wants to learn
605,skill,2,1,2,1,8,80,110,heavy supervision
605,skill,2,1,2,1,7,193,71,heavy supervision
605,skill,3,1,2,1,7,193,101,light supervision
605,skill,2,1,2,1,7,193,113,heavy supervision
605,skill,0,0,2,1,7,193,115,wants to learn
605,skill,2,1,2,1,7,183,247,heavy supervision
605,skill,0,0,2,1,7,183,131,wants to learn
605,skill,2,1,2,1,6,98,141,heavy supervision
605,skill,2,1,2,1,6,142,201,heavy supervision
484,skill,1,1,10,1,6,96,138,heavy supervision
484,skill,1,1,10,1,6,128,187,heavy supervision
484,skill,1,1,10,1,6,37,52,heavy supervision
484,skill,1,1,10,1,6,198,277,heavy supervision
484,skill,1,1,10,1,6,144,204,heavy supervision
484,skill,2,1,10,1,6,142,201,heavy supervision
484,skill,2,1,10,1,6,134,194,heavy supervision
484,skill,2,1,10,1,6,108,156,heavy supervision
484,skill,1,1,10,1,6,98,141,heavy supervision
484,skill,2,1,10,1,6,95,136,heavy supervision
484,skill,1,1,10,1,6,24,34,heavy supervision
484,skill,1,1,10,1,6,119,174,heavy supervision
484,skill,2,1,10,1,6,163,225,heavy supervision
484,skill,2,1,10,1,6,197,276,heavy supervision
484,skill,3,1,10,1,6,172,237,light supervision
484,skill,0,0,10,1,6,171,235,wants to learn
484,skill,1,1,10,1,6,182,256,heavy supervision
484,skill,0,0,10,1,6,83,118,wants to learn
484,skill,0,0,10,1,6,42,61,wants to learn
484,skill,3,1,10,1,6,18,25,light supervision
694,skill,3,0,7,1,6,198,277,light supervision
661,skill,2,1,3,2,5,194,272,heavy supervision
661,skill,3,1,3,2,5,190,265,light supervision
661,skill,2,1,3,2,5,175,240,heavy supervision
661,skill,2,1,3,2,5,124,183,heavy supervision
661,skill,2,1,3,2,5,120,176,heavy supervision
661,skill,2,1,3,2,5,93,133,heavy supervision
661,skill,4,1,3,2,3,188,262,light supervision
661,skill,3,1,3,2,3,174,239,light supervision
661,skill,3,1,3,2,6,17,22,light supervision
661,skill,4,1,3,2,6,17,23,light supervision
661,skill,4,1,3,2,6,17,24,light supervision
661,skill,3,1,3,2,6,17,20,light supervision
661,skill,3,1,3,2,6,18,25,light supervision
661,skill,4,1,3,2,6,17,21,light supervision
661,skill,3,1,3,2,6,24,34,light supervision
661,skill,4,1,3,2,6,37,52,light supervision
661,skill,3,1,3,2,6,42,61,light supervision
661,skill,4,1,3,2,6,49,72,light supervision
661,skill,3,1,3,2,6,95,136,light supervision
661,skill,4,1,3,2,6,96,138,light supervision
661,skill,3,1,3,2,6,98,141,light supervision
661,skill,3,1,3,2,6,108,156,light supervision
661,skill,2,1,3,2,6,119,174,heavy supervision
661,skill,3,1,3,2,6,128,187,light supervision
661,skill,4,1,3,2,6,134,194,light supervision
661,skill,4,1,3,2,6,142,201,light supervision
661,skill,4,1,3,2,6,144,204,light supervision
661,skill,4,1,3,2,6,163,225,light supervision
661,skill,4,1,3,2,6,172,237,light supervision
661,skill,3,1,3,2,6,182,256,light supervision
661,skill,3,1,3,2,6,197,276,light supervision
661,skill,2,1,3,2,6,198,277,heavy supervision
661,skill,4,1,3,2,3,28,40,light supervision
661,skill,3,1,3,2,3,74,102,light supervision
661,skill,4,1,3,2,3,101,146,light supervision
661,skill,3,1,3,2,3,125,184,light supervision
661,skill,3,1,3,2,3,126,185,light supervision
661,skill,4,1,3,2,3,127,186,light supervision
661,skill,4,1,3,2,3,143,203,light supervision
661,skill,2,1,3,2,3,159,220,heavy supervision
575,skill,1,1,12,1,2,170,233,heavy supervision
575,skill,2,1,12,1,2,156,217,heavy supervision
575,skill,0,0,12,1,2,155,216,wants to learn
575,skill,0,0,12,1,2,136,196,wants to learn
575,skill,0,0,12,1,2,64,90,wants to learn
575,skill,0,0,12,1,2,50,73,wants to learn
575,skill,2,1,12,1,2,45,64,heavy supervision
575,skill,1,1,12,1,2,44,63,heavy supervision
782,skill,2,1,9,2,2,44,63,heavy supervision
782,skill,2,1,9,2,2,45,64,heavy supervision
782,skill,3,1,9,2,2,50,73,light supervision
782,skill,3,1,9,2,2,64,90,light supervision
782,skill,1,1,9,2,2,136,196,heavy supervision
782,skill,0,0,9,2,2,156,217,wants to learn
782,skill,0,0,9,2,2,170,233,wants to learn
782,skill,0,0,9,2,4,34,45,wants to learn
782,skill,0,0,9,2,4,154,215,wants to learn
782,skill,0,0,9,2,4,91,128,wants to learn
782,skill,2,1,9,2,11,20,28,heavy supervision
782,skill,3,1,9,2,11,100,144,light supervision
782,skill,3,1,9,2,11,102,147,light supervision
782,skill,3,1,9,2,11,157,218,light supervision
782,skill,2,1,9,2,11,158,219,heavy supervision
782,skill,2,1,9,2,11,195,274,heavy supervision
782,skill,2,1,9,2,8,84,119,heavy supervision
782,skill,2,1,9,2,8,181,255,heavy supervision
854,skill,4,0,10,2,4,132,192,light supervision
854,skill,3,0,10,2,4,34,45,light supervision
854,skill,4,0,10,2,4,91,128,light supervision
854,skill,4,0,10,2,4,65,91,light supervision
854,skill,4,0,10,2,4,56,81,light supervision
854,skill,4,0,10,2,2,170,233,light supervision
854,skill,4,0,10,2,2,136,196,light supervision
854,skill,4,0,10,2,2,64,90,light supervision
854,skill,4,0,10,2,2,44,63,light supervision
378,skill,2,0,2,1,6,197,276,heavy supervision
378,skill,1,0,2,1,6,147,208,heavy supervision
378,skill,3,0,2,1,6,144,204,light supervision
378,skill,2,0,2,1,6,134,194,heavy supervision
378,skill,2,0,2,1,6,129,190,heavy supervision
378,skill,1,0,2,1,6,128,187,heavy supervision
378,skill,2,0,2,1,6,108,156,heavy supervision
378,skill,3,0,2,1,6,49,72,light supervision
378,skill,3,0,2,1,6,37,52,light supervision
378,skill,0,0,2,1,8,103,148,wants to learn
378,skill,4,0,2,1,8,181,255,light supervision
378,skill,2,0,2,1,8,80,110,heavy supervision
378,skill,3,0,2,1,8,90,125,light supervision
378,skill,3,0,2,1,6,24,34,light supervision
902,skill,4,1,2,1,11,195,274,light supervision
902,skill,4,1,2,1,11,158,219,light supervision
902,skill,4,1,2,1,11,157,218,light supervision
902,skill,4,1,2,1,11,102,147,light supervision
902,skill,4,1,2,1,11,100,144,light supervision
902,skill,4,1,2,1,11,20,28,light supervision
902,skill,1,1,2,1,8,181,255,heavy supervision
902,skill,1,1,2,1,8,84,119,heavy supervision
902,skill,4,1,2,1,8,80,110,light supervision
902,skill,3,1,2,1,2,170,233,light supervision
902,skill,4,1,2,1,2,44,63,light supervision
902,skill,4,1,2,1,2,50,73,light supervision
902,skill,3,1,2,1,2,136,196,light supervision
902,skill,3,1,2,1,7,193,292,light supervision
902,skill,2,1,2,1,7,193,234,heavy supervision
902,skill,3,1,2,1,7,193,209,light supervision
902,skill,4,1,2,1,4,132,192,light supervision
902,skill,2,1,2,1,7,193,115,heavy supervision
902,skill,3,1,2,1,7,193,114,light supervision
902,skill,2,1,2,1,7,193,113,heavy supervision
902,skill,4,1,2,1,7,193,101,light supervision
902,skill,4,1,2,1,7,193,280,light supervision
902,skill,4,1,2,1,7,193,71,light supervision
902,skill,2,1,2,1,3,174,239,heavy supervision
902,skill,1,1,2,1,3,143,203,heavy supervision
902,skill,1,1,2,1,3,125,184,heavy supervision
902,skill,2,1,2,1,3,126,185,heavy supervision
902,skill,2,1,2,1,3,127,186,heavy supervision
902,skill,3,1,2,1,3,114,162,light supervision
902,skill,3,1,2,1,3,101,146,light supervision
902,skill,4,1,2,1,3,74,102,light supervision
902,skill,3,1,2,1,4,12,13,light supervision
902,skill,3,1,2,1,4,27,38,light supervision
902,skill,4,1,2,1,4,177,248,light supervision
902,skill,2,1,2,1,4,56,81,heavy supervision
902,skill,3,1,2,1,4,58,82,light supervision
902,skill,4,1,2,1,4,61,85,light supervision
902,skill,4,1,2,1,4,61,86,light supervision
902,skill,4,1,2,1,4,61,87,light supervision
902,skill,4,1,2,1,4,65,91,light supervision
902,skill,2,1,2,1,4,91,128,heavy supervision
902,skill,2,1,2,1,4,149,210,heavy supervision
902,skill,3,1,2,1,4,177,244,light supervision
902,skill,2,1,2,1,2,45,64,heavy supervision
902,skill,3,1,2,1,2,64,90,light supervision
902,skill,2,1,2,1,2,155,216,heavy supervision
902,skill,4,1,2,1,3,28,40,light supervision
581,skill,3,1,10,2,8,80,110,light supervision
581,skill,2,1,10,2,8,140,199,heavy supervision
581,skill,2,1,10,2,6,108,156,heavy supervision
581,skill,2,1,10,2,6,134,194,heavy supervision
581,skill,2,1,10,2,6,204,284,heavy supervision
581,skill,2,1,10,2,6,182,256,heavy supervision
581,skill,2,1,10,2,6,163,225,heavy supervision
581,skill,1,1,10,2,6,95,136,heavy supervision
